"TIPO_DATO_AVQ","Tipo dato","MISURA_AVQ","Misura","SEXISTAT1","Sesso","ETA1","Classe di età","TIME","Seleziona periodo","Value","Flag Codes","Flags"
"3_LUNCH_CAF","pranzo al bar","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y45-54","45-54 anni","1994","1994",0.9,,
"3_LUNCH_CAF","pranzo al bar","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y45-54","45-54 anni","1995","1995",1.5,,
"3_LUNCH_CAF","pranzo al bar","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y45-54","45-54 anni","1996","1996",1.4,,
"3_LUNCH_CAF","pranzo al bar","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y45-54","45-54 anni","1997","1997",1.3,,
"3_LUNCH_CAF","pranzo al bar","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y45-54","45-54 anni","1998","1998",1.1,,
"3_LUNCH_CAF","pranzo al bar","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y45-54","45-54 anni","1999","1999",1.4,,
"3_LUNCH_CAF","pranzo al bar","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y45-54","45-54 anni","2000","2000",1.2,,
"3_LUNCH_CAF","pranzo al bar","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y45-54","45-54 anni","2001","2001",1.6,,
"3_LUNCH_CAF","pranzo al bar","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y45-54","45-54 anni","2002","2002",1.9,,
"3_LUNCH_CAF","pranzo al bar","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y45-54","45-54 anni","2003","2003",2.5,,
"3_LUNCH_CAF","pranzo al bar","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y45-54","45-54 anni","2005","2005",1.8,,
"3_LUNCH_CAF","pranzo al bar","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y45-54","45-54 anni","2006","2006",2.8,,
"3_LUNCH_CAF","pranzo al bar","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y45-54","45-54 anni","2007","2007",2.3,,
"3_LUNCH_CAF","pranzo al bar","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y45-54","45-54 anni","2008","2008",2.3,,
"3_LUNCH_CAF","pranzo al bar","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y45-54","45-54 anni","2009","2009",3.1,,
"3_LUNCH_CAF","pranzo al bar","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y45-54","45-54 anni","2010","2010",2,,
"3_LUNCH_CAF","pranzo al bar","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y45-54","45-54 anni","2011","2011",2.3,,
"3_LUNCH_CAF","pranzo al bar","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y45-54","45-54 anni","2012","2012",2.4,,
"3_LUNCH_CAF","pranzo al bar","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y45-54","45-54 anni","2013","2013",2.5,,
"3_LUNCH_CAF","pranzo al bar","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y45-54","45-54 anni","2014","2014",2.5,,
"3_LUNCH_CAF","pranzo al bar","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y45-54","45-54 anni","2015","2015",2.6,,
"3_LUNCH_CAF","pranzo al bar","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y45-54","45-54 anni","2016","2016",2,,
"3_LUNCH_CAF","pranzo al bar","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y45-54","45-54 anni","2017","2017",2.2,,
"3_LUNCH_CAF","pranzo al bar","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y45-54","45-54 anni","2018","2018",2,,
"3_LUNCH_CAF","pranzo al bar","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y45-54","45-54 anni","2019","2019",2,,
"3_LUNCH_CAF","pranzo al bar","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y45-54","45-54 anni","2020","2020",1.8,,
"3_LUNCH_CAF","pranzo al bar","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y45-54","45-54 anni","2021","2021",1,,
"3_LUNCH_CAF","pranzo al bar","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y45-54","45-54 anni","2022","2022",1.1,,
"3_LUNCH_CAF","pranzo al bar","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y45-54","45-54 anni","2023","2023",1.6,,
"3_MMEAL_LUNCH","pasto principale il pranzo","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y25-34","25-34 anni","1994","1994",68.9,,
"3_MMEAL_LUNCH","pasto principale il pranzo","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y25-34","25-34 anni","1995","1995",67.5,,
"3_MMEAL_LUNCH","pasto principale il pranzo","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y25-34","25-34 anni","1996","1996",64.4,,
"3_MMEAL_LUNCH","pasto principale il pranzo","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y25-34","25-34 anni","1997","1997",63.2,,
"3_MMEAL_LUNCH","pasto principale il pranzo","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y25-34","25-34 anni","1998","1998",62,,
"3_MMEAL_LUNCH","pasto principale il pranzo","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y25-34","25-34 anni","1999","1999",60.1,,
"3_MMEAL_LUNCH","pasto principale il pranzo","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y25-34","25-34 anni","2000","2000",58.9,,
"3_MMEAL_LUNCH","pasto principale il pranzo","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y25-34","25-34 anni","2001","2001",61.9,,
"3_MMEAL_LUNCH","pasto principale il pranzo","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y25-34","25-34 anni","2002","2002",60.8,,
"3_MMEAL_LUNCH","pasto principale il pranzo","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y25-34","25-34 anni","2003","2003",60.5,,
"3_MMEAL_LUNCH","pasto principale il pranzo","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y25-34","25-34 anni","2005","2005",59.4,,
"3_MMEAL_LUNCH","pasto principale il pranzo","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y25-34","25-34 anni","2006","2006",60.7,,
"3_MMEAL_LUNCH","pasto principale il pranzo","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y25-34","25-34 anni","2007","2007",58.4,,
"3_MMEAL_LUNCH","pasto principale il pranzo","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y25-34","25-34 anni","2008","2008",58.4,,
"3_MMEAL_LUNCH","pasto principale il pranzo","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y25-34","25-34 anni","2009","2009",59.3,,
"3_MMEAL_LUNCH","pasto principale il pranzo","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y25-34","25-34 anni","2010","2010",59.2,,
"3_MMEAL_LUNCH","pasto principale il pranzo","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y25-34","25-34 anni","2011","2011",58.5,,
"3_MMEAL_LUNCH","pasto principale il pranzo","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y25-34","25-34 anni","2012","2012",60.1,,
"3_MMEAL_LUNCH","pasto principale il pranzo","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y25-34","25-34 anni","2013","2013",60.2,,
"3_MMEAL_LUNCH","pasto principale il pranzo","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y25-34","25-34 anni","2014","2014",59.1,,
"3_MMEAL_LUNCH","pasto principale il pranzo","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y25-34","25-34 anni","2015","2015",58,,
"3_MMEAL_LUNCH","pasto principale il pranzo","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y25-34","25-34 anni","2016","2016",59.3,,
"3_MMEAL_LUNCH","pasto principale il pranzo","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y25-34","25-34 anni","2017","2017",59,,
"3_MMEAL_LUNCH","pasto principale il pranzo","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y25-34","25-34 anni","2018","2018",58.8,,
"3_MMEAL_LUNCH","pasto principale il pranzo","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y25-34","25-34 anni","2019","2019",58.9,,
"3_MMEAL_LUNCH","pasto principale il pranzo","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y25-34","25-34 anni","2020","2020",57.5,,
"3_MMEAL_LUNCH","pasto principale il pranzo","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y25-34","25-34 anni","2021","2021",57,,
"3_MMEAL_LUNCH","pasto principale il pranzo","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y25-34","25-34 anni","2022","2022",57.8,,
"3_MMEAL_LUNCH","pasto principale il pranzo","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y25-34","25-34 anni","2023","2023",55.8,,
"3_LUNCH_HOME","pranzo in casa","THV","valori in migliaia","1","maschi","Y6-10","6-10 anni","1994","1994",1306,,
"3_LUNCH_HOME","pranzo in casa","THV","valori in migliaia","1","maschi","Y6-10","6-10 anni","1995","1995",1149,,
"3_LUNCH_HOME","pranzo in casa","THV","valori in migliaia","1","maschi","Y6-10","6-10 anni","1996","1996",1126,,
"3_LUNCH_HOME","pranzo in casa","THV","valori in migliaia","1","maschi","Y6-10","6-10 anni","1997","1997",1094,,
"3_LUNCH_HOME","pranzo in casa","THV","valori in migliaia","1","maschi","Y6-10","6-10 anni","1998","1998",1004,,
"3_LUNCH_HOME","pranzo in casa","THV","valori in migliaia","1","maschi","Y6-10","6-10 anni","1999","1999",984,,
"3_LUNCH_HOME","pranzo in casa","THV","valori in migliaia","1","maschi","Y6-10","6-10 anni","2000","2000",918,,
"3_LUNCH_HOME","pranzo in casa","THV","valori in migliaia","1","maschi","Y6-10","6-10 anni","2001","2001",968,,
"3_LUNCH_HOME","pranzo in casa","THV","valori in migliaia","1","maschi","Y6-10","6-10 anni","2002","2002",916,,
"3_LUNCH_HOME","pranzo in casa","THV","valori in migliaia","1","maschi","Y6-10","6-10 anni","2003","2003",936,,
"3_LUNCH_HOME","pranzo in casa","THV","valori in migliaia","1","maschi","Y6-10","6-10 anni","2005","2005",958,,
"3_LUNCH_HOME","pranzo in casa","THV","valori in migliaia","1","maschi","Y6-10","6-10 anni","2006","2006",877,,
"3_LUNCH_HOME","pranzo in casa","THV","valori in migliaia","1","maschi","Y6-10","6-10 anni","2007","2007",899,,
"3_LUNCH_HOME","pranzo in casa","THV","valori in migliaia","1","maschi","Y6-10","6-10 anni","2008","2008",898,,
"3_LUNCH_HOME","pranzo in casa","THV","valori in migliaia","1","maschi","Y6-10","6-10 anni","2009","2009",919,,
"3_LUNCH_HOME","pranzo in casa","THV","valori in migliaia","1","maschi","Y6-10","6-10 anni","2010","2010",861,,
"3_LUNCH_HOME","pranzo in casa","THV","valori in migliaia","1","maschi","Y6-10","6-10 anni","2011","2011",846,,
"3_LUNCH_HOME","pranzo in casa","THV","valori in migliaia","1","maschi","Y6-10","6-10 anni","2012","2012",850,,
"3_LUNCH_HOME","pranzo in casa","THV","valori in migliaia","1","maschi","Y6-10","6-10 anni","2013","2013",908,,
"3_LUNCH_HOME","pranzo in casa","THV","valori in migliaia","1","maschi","Y6-10","6-10 anni","2014","2014",886,,
"3_LUNCH_HOME","pranzo in casa","THV","valori in migliaia","1","maschi","Y6-10","6-10 anni","2015","2015",884,,
"3_LUNCH_HOME","pranzo in casa","THV","valori in migliaia","1","maschi","Y6-10","6-10 anni","2016","2016",907,,
"3_LUNCH_HOME","pranzo in casa","THV","valori in migliaia","1","maschi","Y6-10","6-10 anni","2017","2017",843,,
"3_LUNCH_HOME","pranzo in casa","THV","valori in migliaia","1","maschi","Y6-10","6-10 anni","2018","2018",838,,
"3_LUNCH_HOME","pranzo in casa","THV","valori in migliaia","1","maschi","Y6-10","6-10 anni","2019","2019",769,,
"3_LUNCH_HOME","pranzo in casa","THV","valori in migliaia","1","maschi","Y6-10","6-10 anni","2020","2020",921,,
"3_LUNCH_HOME","pranzo in casa","THV","valori in migliaia","1","maschi","Y6-10","6-10 anni","2021","2021",778,,
"3_LUNCH_HOME","pranzo in casa","THV","valori in migliaia","1","maschi","Y6-10","6-10 anni","2022","2022",753,,
"3_LUNCH_HOME","pranzo in casa","THV","valori in migliaia","1","maschi","Y6-10","6-10 anni","2023","2023",692,,
"3_LUNCH_HOME","pranzo in casa","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y15-17","15-17 anni","1994","1994",94.7,,
"3_LUNCH_HOME","pranzo in casa","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y15-17","15-17 anni","1995","1995",94.6,,
"3_LUNCH_HOME","pranzo in casa","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y15-17","15-17 anni","1996","1996",93.3,,
"3_LUNCH_HOME","pranzo in casa","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y15-17","15-17 anni","1997","1997",90.6,,
"3_LUNCH_HOME","pranzo in casa","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y15-17","15-17 anni","1998","1998",90,,
"3_LUNCH_HOME","pranzo in casa","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y15-17","15-17 anni","1999","1999",88.8,,
"3_LUNCH_HOME","pranzo in casa","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y15-17","15-17 anni","2000","2000",89,,
"3_LUNCH_HOME","pranzo in casa","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y15-17","15-17 anni","2001","2001",89.6,,
"3_LUNCH_HOME","pranzo in casa","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y15-17","15-17 anni","2002","2002",88.9,,
"3_LUNCH_HOME","pranzo in casa","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y15-17","15-17 anni","2003","2003",90.7,,
"3_LUNCH_HOME","pranzo in casa","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y15-17","15-17 anni","2005","2005",92.2,,
"3_LUNCH_HOME","pranzo in casa","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y15-17","15-17 anni","2006","2006",88.6,,
"3_LUNCH_HOME","pranzo in casa","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y15-17","15-17 anni","2007","2007",91.5,,
"3_LUNCH_HOME","pranzo in casa","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y15-17","15-17 anni","2008","2008",90.7,,
"3_LUNCH_HOME","pranzo in casa","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y15-17","15-17 anni","2009","2009",89.4,,
"3_LUNCH_HOME","pranzo in casa","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y15-17","15-17 anni","2010","2010",92.5,,
"3_LUNCH_HOME","pranzo in casa","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y15-17","15-17 anni","2011","2011",89.8,,
"3_LUNCH_HOME","pranzo in casa","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y15-17","15-17 anni","2012","2012",90.7,,
"3_LUNCH_HOME","pranzo in casa","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y15-17","15-17 anni","2013","2013",91.4,,
"3_LUNCH_HOME","pranzo in casa","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y15-17","15-17 anni","2014","2014",91,,
"3_LUNCH_HOME","pranzo in casa","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y15-17","15-17 anni","2015","2015",88.5,,
"3_LUNCH_HOME","pranzo in casa","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y15-17","15-17 anni","2016","2016",88.2,,
"3_LUNCH_HOME","pranzo in casa","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y15-17","15-17 anni","2017","2017",88.6,,
"3_LUNCH_HOME","pranzo in casa","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y15-17","15-17 anni","2018","2018",87.1,,
"3_LUNCH_HOME","pranzo in casa","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y15-17","15-17 anni","2019","2019",90,,
"3_LUNCH_HOME","pranzo in casa","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y15-17","15-17 anni","2020","2020",89,,
"3_LUNCH_HOME","pranzo in casa","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y15-17","15-17 anni","2021","2021",91.6,,
"3_LUNCH_HOME","pranzo in casa","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y15-17","15-17 anni","2022","2022",88.2,,
"3_LUNCH_HOME","pranzo in casa","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y15-17","15-17 anni","2023","2023",90.4,,
"3_LUNCH_WORK","pranzo sul posto di lavoro","THV","valori in migliaia","9","totale","Y3-5","3-5 anni","1994","1994",0,,
"3_LUNCH_WORK","pranzo sul posto di lavoro","THV","valori in migliaia","9","totale","Y3-5","3-5 anni","1995","1995",0,,
"3_LUNCH_WORK","pranzo sul posto di lavoro","THV","valori in migliaia","9","totale","Y3-5","3-5 anni","1996","1996",0,,
"3_LUNCH_WORK","pranzo sul posto di lavoro","THV","valori in migliaia","9","totale","Y3-5","3-5 anni","1997","1997",1,,
"3_LUNCH_WORK","pranzo sul posto di lavoro","THV","valori in migliaia","9","totale","Y3-5","3-5 anni","1998","1998",3,,
"3_LUNCH_WORK","pranzo sul posto di lavoro","THV","valori in migliaia","9","totale","Y3-5","3-5 anni","1999","1999",3,,
"3_LUNCH_WORK","pranzo sul posto di lavoro","THV","valori in migliaia","9","totale","Y3-5","3-5 anni","2000","2000",2,,
"3_LUNCH_WORK","pranzo sul posto di lavoro","THV","valori in migliaia","9","totale","Y3-5","3-5 anni","2001","2001",3,,
"3_LUNCH_WORK","pranzo sul posto di lavoro","THV","valori in migliaia","9","totale","Y3-5","3-5 anni","2002","2002",0,,
"3_LUNCH_WORK","pranzo sul posto di lavoro","THV","valori in migliaia","9","totale","Y3-5","3-5 anni","2003","2003",0,,
"3_LUNCH_WORK","pranzo sul posto di lavoro","THV","valori in migliaia","9","totale","Y3-5","3-5 anni","2005","2005",0,,
"3_LUNCH_WORK","pranzo sul posto di lavoro","THV","valori in migliaia","9","totale","Y3-5","3-5 anni","2006","2006",0,,
